location,Year,Lifeexpectancy,Alcohol,percentageexpenditure,Measles,BMI,HIV/AIDS,Schooling,incomeGroup
Tajikistan,2005,65.5,0.37,19.83672308,0,33.5,0.3,10.6,Low income
Tajikistan,2004,65.9,0.38,2.093721752,4,33.0,0.3,10.5,Low income
Tajikistan,2003,65.2,0.36,13.25723997,2144,32.5,0.3,10.1,Low income
Tajikistan,2002,64.3,0.6,10.68147485,927,32.1,0.3,9.8,Low income
Tajikistan,2001,64.0,0.86,1.142003812,38,31.6,0.3,9.7,Low income
Tajikistan,2000,63.7,0.37,8.943006492,192,31.3,0.3,9.6,Low income
Thailand,2014,74.6,6.41,789.0772949,0,32.4,0.1,13.6,Upper middle income
Thailand,2013,74.5,6.5,788.6873403,2641,31.3,0.1,13.6,Upper middle income
Thailand,2012,74.3,6.56,801.0504655,5197,3.1,0.1,13.7,Upper middle income
Thailand,2011,74.1,6.07,748.4451054,3156,29.0,0.2,13.3,Upper middle income
Thailand,2010,73.9,5.95,71.6850913,2583,27.9,0.2,13.1,Upper middle income
Thailand,2009,73.7,5.88,547.2101411,6071,26.8,0.3,13.0,Upper middle income
Thailand,2008,73.5,5.92,609.9511632,7790,25.7,0.3,12.9,Upper middle income
Thailand,2007,73.3,6.2,520.7639087,3893,24.6,0.4,12.3,Upper middle income
Thailand,2006,73.0,6.18,433.92109180000006,3588,23.6,0.5,12.4,Upper middle income
Thailand,2005,72.5,6.26,321.1953005,3526,22.6,0.5,12.0,Upper middle income
Thailand,2004,71.6,6.17,301.3597791,4165,21.7,0.5,11.9,Upper middle income
Thailand,2003,71.7,6.14,282.8364612,4519,2.9,0.6,11.8,Upper middle income
Thailand,2002,71.4,5.93,27.63810304,10315,2.2,0.7,11.5,Upper middle income
Thailand,2001,71.2,5.92,176.0625201,7319,19.4,0.8,11.2,Upper middle income
Thailand,2000,71.1,5.88,0.27564826,4074,18.7,0.8,10.9,Upper middle income
TheformerYugoslavrepublicofMacedonia,2014,75.5,1.13,0.0,116,59.7,0.1,12.9,Upper middle income
TheformerYugoslavrepublicofMacedonia,2013,75.3,1.03,0.0,4,59.1,0.1,12.9,Upper middle income
TheformerYugoslavrepublicofMacedonia,2012,75.1,1.23,0.0,7,58.5,0.1,12.9,Upper middle income
TheformerYugoslavrepublicofMacedonia,2011,74.9,1.16,0.0,701,57.9,0.1,12.9,Upper middle income
TheformerYugoslavrepublicofMacedonia,2010,74.7,1.47,0.0,217,57.4,0.1,13.0,Upper middle income
TheformerYugoslavrepublicofMacedonia,2009,74.4,1.77,0.0,5,56.9,0.1,13.0,Upper middle income
TheformerYugoslavrepublicofMacedonia,2008,74.2,1.72,0.0,27,56.4,0.1,12.2,Upper middle income
TheformerYugoslavrepublicofMacedonia,2007,73.5,1.75,0.0,1,55.9,0.1,12.2,Upper middle income
TheformerYugoslavrepublicofMacedonia,2006,73.7,1.74,0.0,3,55.4,0.1,12.1,Upper middle income
TheformerYugoslavrepublicofMacedonia,2005,73.6,1.75,0.0,5,54.9,0.1,11.9,Upper middle income
TheformerYugoslavrepublicofMacedonia,2004,73.5,2.07,0.0,9,54.5,0.1,11.9,Upper middle income
TheformerYugoslavrepublicofMacedonia,2003,73.2,2.4,0.0,18,54.1,0.1,11.9,Upper middle income
TheformerYugoslavrepublicofMacedonia,2002,72.8,2.53,0.0,19,53.6,0.1,11.9,Upper middle income
TheformerYugoslavrepublicofMacedonia,2001,73.1,3.27,0.0,27,53.2,0.1,11.8,Upper middle income
TheformerYugoslavrepublicofMacedonia,2000,72.6,2.86,0.0,36,52.7,0.1,11.7,Upper middle income
Timor-Leste,2014,68.0,0.01,28.14578503,47,17.0,0.1,12.5,Lower middle income
Timor-Leste,2013,67.7,0.01,3.379874844,4,16.6,0.1,12.5,Lower middle income
Timor-Leste,2012,67.4,0.01,30.17998548,16,16.2,0.1,12.5,Lower middle income
Timor-Leste,2011,67.2,0.5,2.726570602,763,15.8,0.1,12.5,Lower middle income
Timor-Leste,2010,66.9,0.1,38.58376645,50,15.5,0.1,12.4,Lower middle income
Timor-Leste,2009,66.6,0.09,36.199487,10,15.1,0.1,12.1,Lower middle income
Timor-Leste,2008,66.2,0.06,36.69198927,0,14.7,0.1,11.7,Lower middle income
Timor-Leste,2007,65.8,0.05,11.75766897,0,14.2,0.1,11.3,Lower middle income
Timor-Leste,2006,64.9,0.04,28.12560496,90,13.9,0.1,11.0,Lower middle income
Timor-Leste,2005,63.7,0.36,7.127144699,203,13.5,0.1,10.6,Lower middle income
Timor-Leste,2004,62.3,0.38,8.415788935,41,13.2,0.1,10.2,Lower middle income
Timor-Leste,2003,61.0,0.44,46.3913277,94,12.9,0.1,9.8,Lower middle income
Timor-Leste,2002,62.0,0.48,5.649123424,0,12.6,0.1,9.8,Lower middle income
Timor-Leste,2001,59.4,0.5,6.556583477999999,0,12.3,0.1,9.8,Lower middle income
Timor-Leste,2000,58.7,0.5,49.06967155,0,11.9,0.1,0.0,Lower middle income
Togo,2014,59.7,0.01,4.877350139,577,23.7,1.0,12.0,Low income
Togo,2013,59.4,0.01,48.73047089,564,23.1,1.5,12.0,Low income
Togo,2012,58.9,0.01,41.60027954,238,22.6,1.7,12.0,Low income
Togo,2011,58.3,1.44,39.08258546,187,22.0,2.6,11.5,Low income
Togo,2010,57.4,1.21,41.96145465,120,21.4,3.8,11.0,Low income
Togo,2009,56.7,1.24,77.09551224,425,2.9,4.3,10.6,Low income
Togo,2008,56.2,1.33,69.35924758,187,2.4,4.8,10.1,Low income
Togo,2007,55.9,1.37,0.6756829390000001,8,19.8,5.1,10.6,Low income
Togo,2006,55.7,1.37,6.226048785,26,19.3,5.0,10.2,Low income
Togo,2005,55.0,1.14,36.62174288,38,18.9,5.0,10.1,Low income
Togo,2004,54.9,1.01,3.989928468,61,18.4,5.1,10.0,Low income
Togo,2003,54.7,1.02,2.995959823,295,17.9,5.2,9.9,Low income
Togo,2002,54.7,1.0,1.995182912,363,17.5,5.3,9.7,Low income
Togo,2001,54.6,0.95,2.0485748740000003,1833,17.1,5.3,9.4,Low income
Togo,2000,54.6,1.1,2.02964427,3578,16.6,5.1,9.3,Low income
Tonga,2014,73.3,0.01,565.9672172999999,0,74.8,0.1,14.3,Upper middle income
Tonga,2013,73.2,0.01,584.9449886,0,74.3,0.1,14.3,Upper middle income
Tonga,2012,73.0,0.01,63.80294988,0,73.8,0.1,14.4,Upper middle income
Tonga,2011,72.9,0.96,7.033980828,0,73.3,0.1,14.4,Upper middle income
Tonga,2010,72.8,1.24,471.83076680000005,0,72.7,0.1,14.4,Upper middle income
Tonga,2009,72.5,1.08,4.7838055630000005,0,72.1,0.1,14.5,Upper middle income
Tonga,2008,72.6,1.1,569.6255035,0,71.5,0.1,14.5,Upper middle income
Tonga,2007,72.5,2.05,568.8692812999999,0,7.8,0.1,14.5,Upper middle income
Tonga,2006,72.4,1.79,503.5881956,0,7.1,0.1,14.6,Upper middle income
Tonga,2005,72.3,1.57,689.9440222999998,0,69.4,0.1,14.6,Upper middle income
Tonga,2004,72.2,1.8,423.2953509,0,68.6,0.1,14.6,Upper middle income
Tonga,2003,72.0,1.79,45.85105771,0,67.8,0.1,13.7,Upper middle income
Tonga,2002,71.9,1.51,310.8203382,0,67.0,0.1,13.5,Upper middle income
Tonga,2001,71.8,1.35,330.1007394,4,66.2,0.1,13.2,Upper middle income
Tonga,2000,71.6,1.24,40.49128897,0,65.5,0.1,13.7,Upper middle income
TrinidadandTobago,2014,71.1,6.94,1578.872339,0,46.0,0.3,12.7,High income
TrinidadandTobago,2013,71.0,6.71,167.2657906,0,45.0,0.3,12.7,High income
TrinidadandTobago,2012,78.0,6.7,1486.236406,0,44.0,0.4,12.6,High income
TrinidadandTobago,2011,76.0,6.5,144.9850711,0,43.0,0.4,12.6,High income
TrinidadandTobago,2010,74.0,6.5,1389.772683,0,42.0,0.4,12.5,High income
TrinidadandTobago,2009,71.0,6.37,128.0896289,0,41.1,0.2,12.5,High income
TrinidadandTobago,2008,69.9,6.41,1902.693048,0,4.2,0.3,12.4,High income
TrinidadandTobago,2007,69.7,6.37,136.8836683,0,39.3,0.7,12.4,High income
TrinidadandTobago,2006,69.6,6.35,103.3710689,0,38.4,0.6,12.3,High income
TrinidadandTobago,2005,69.5,6.12,1187.949491,0,37.6,0.5,12.3,High income
TrinidadandTobago,2004,69.4,5.82,11.85100131,0,36.8,1.0,12.2,High income
TrinidadandTobago,2003,69.3,5.53,78.72216127,0,36.0,0.5,12.0,High income
TrinidadandTobago,2002,69.2,5.12,72.03911741,0,35.2,2.0,11.9,High income
TrinidadandTobago,2001,69.1,4.55,516.7112481,0,34.4,1.2,11.8,High income
TrinidadandTobago,2000,69.1,4.68,43.59522964,0,33.6,0.9,11.7,High income
Tunisia,2014,75.1,1.39,604.8701316,15,6.2,0.1,14.7,Lower middle income
Tunisia,2013,74.9,1.29,594.6453102,16,59.3,0.1,14.7,Lower middle income
Tunisia,2012,74.9,1.3,585.8776761,48,58.3,0.1,14.6,Lower middle income
Tunisia,2011,74.8,1.29,623.2120325,11,57.4,0.1,14.5,Lower middle income
Tunisia,2010,74.8,1.28,64.85616718,1,56.5,0.1,14.4,Lower middle income
Tunisia,2009,74.7,1.4,585.6307861,1,55.6,0.1,14.4,Lower middle income
Tunisia,2008,74.7,1.37,53.08451654,2,54.7,0.1,14.3,Lower middle income
Tunisia,2007,74.6,1.24,469.6282925,4,53.9,0.1,14.3,Lower middle income
Tunisia,2006,74.4,1.46,420.1153538,3,53.1,0.1,14.2,Lower middle income
Tunisia,2005,74.2,1.37,379.5139945,15,52.2,0.1,13.9,Lower middle income
Tunisia,2004,74.0,1.36,379.7659054,1,51.4,0.1,13.6,Lower middle income
Tunisia,2003,73.7,1.34,321.7694175,22,5.6,0.1,13.5,Lower middle income
Tunisia,2002,73.5,1.17,262.8184944,98,49.7,0.1,13.3,Lower middle income
Tunisia,2001,73.2,1.19,257.2878697,231,48.9,0.1,13.1,Lower middle income
Tunisia,2000,72.9,1.21,264.7842196,47,48.1,0.1,12.8,Lower middle income
Turkey,2014,75.5,1.45,181.9083783,565,65.3,0.1,14.5,Upper middle income
Turkey,2013,75.2,1.41,188.1440348,7405,64.5,0.1,14.4,Upper middle income
Turkey,2012,74.8,1.54,20.75120211,349,63.7,0.1,14.3,Upper middle income
Turkey,2011,74.5,1.53,1275.877569,111,62.8,0.1,13.8,Upper middle income
Turkey,2010,74.2,1.49,32.78235828,7,61.9,0.1,13.0,Upper middle income
Turkey,2009,73.9,1.4,106.9482898,4,61.1,0.1,12.5,Upper middle income
Turkey,2008,73.5,1.39,22.67271848,0,6.2,0.1,12.5,Upper middle income
Turkey,2007,73.2,1.26,115.5801103,3,59.3,0.1,12.3,Upper middle income
Turkey,2006,72.8,1.29,103.523776,34,58.5,0.1,11.9,Upper middle income
Turkey,2005,72.4,1.29,832.9552057999998,6200,57.6,0.1,11.9,Upper middle income
Turkey,2004,72.0,1.35,1.132766775,8927,56.8,0.1,12.0,Upper middle income
Turkey,2003,71.6,1.42,459.11130610000015,5844,55.9,0.1,11.9,Upper middle income
Turkey,2002,71.2,1.47,35.55729,7823,55.1,0.1,11.5,Upper middle income
Turkey,2001,78.0,1.49,256.4341746,30509,54.3,0.1,11.1,Upper middle income
Turkey,2000,74.0,1.54,421.2956602,16244,53.5,0.1,10.7,Upper middle income
Turkmenistan,2014,66.0,2.9,691.1333535,0,47.7,0.1,10.8,Upper middle income
Turkmenistan,2013,65.4,2.93,63.74811170000001,0,46.7,0.1,10.7,Upper middle income
Turkmenistan,2012,65.6,2.75,579.4128244,0,45.9,0.1,10.7,Upper middle income
Turkmenistan,2011,65.6,2.55,490.4181326,0,45.0,0.1,10.6,Upper middle income
Turkmenistan,2010,65.8,2.48,385.325164,0,44.2,0.1,10.6,Upper middle income
Turkmenistan,2009,65.6,2.35,37.88466056,0,43.4,0.1,10.5,Upper middle income
Turkmenistan,2008,64.5,2.4,34.23979419,0,42.7,0.1,10.5,Upper middle income
Turkmenistan,2007,64.1,2.58,0.358651421,59,42.0,0.1,10.4,Upper middle income
Turkmenistan,2006,63.7,2.71,29.27235366,48,41.3,0.1,10.4,Upper middle income
Turkmenistan,2005,63.3,2.85,2.19888585,0,4.7,0.1,10.3,Upper middle income
Turkmenistan,2004,63.5,2.86,186.1013972,1,4.0,0.1,10.3,Upper middle income
Turkmenistan,2003,63.4,2.88,179.61564819999995,1,39.4,0.1,10.3,Upper middle income
Turkmenistan,2002,63.3,2.33,130.37848290000002,11,38.7,0.1,10.2,Upper middle income
Turkmenistan,2001,64.0,2.35,106.180706,9,38.1,0.1,10.2,Upper middle income
Turkmenistan,2000,63.8,2.9,88.2436347,113,37.5,0.1,0.0,Upper middle income
Uganda,2014,61.5,0.01,14.16770158,314,18.1,3.2,10.0,Low income
Uganda,2013,67.0,0.01,90.76144414,7878,17.6,4.0,10.0,Low income
Uganda,2012,60.0,0.01,92.88697859,2027,17.2,4.6,10.0,Low income
Uganda,2011,59.3,10.22,94.49686776,3312,16.7,6.8,10.7,Low income
Uganda,2010,58.4,10.03,116.202964,1313,16.3,8.0,10.9,Low income
Uganda,2009,57.5,9.63,87.04534954,1601,15.9,8.1,10.8,Low income
Uganda,2008,56.3,9.79,72.85023656,1319,15.6,8.2,10.6,Low income
Uganda,2007,55.5,9.65,6.002527685,3776,15.2,8.4,10.3,Low income
Uganda,2006,54.9,9.81,50.83901418,5736,14.8,8.6,10.6,Low income
Uganda,2005,53.2,10.09,44.52614001,22,14.5,8.7,10.9,Low income
Uganda,2004,51.3,9.89,36.60609252,141,14.2,8.9,11.6,Low income
Uganda,2003,51.0,10.16,4.426792406000001,29429,13.9,9.4,11.5,Low income
Uganda,2002,48.8,10.42,2.690897842,49871,13.6,10.0,11.0,Low income
Uganda,2001,47.7,10.57,26.97625217,48543,13.3,10.8,10.8,Low income
Uganda,2000,46.6,10.47,22.59447461,42554,13.0,11.6,9.8,Low income
Ukraine,2014,78.0,8.06,5.663849328,0,6.7,0.2,15.2,Lower middle income
Ukraine,2013,71.0,8.44,52.42529588,0,6.1,0.2,15.2,Lower middle income
Ukraine,2012,77.0,8.44,453.7830847,12746,59.6,0.2,15.1,Lower middle income
Ukraine,2011,75.0,8.48,415.1627705,1333,59.0,0.2,14.9,Lower middle income
Ukraine,2010,69.8,8.39,375.6835376,39,58.5,0.2,14.9,Lower middle income
Ukraine,2009,69.2,8.71,324.5491348000001,0,58.0,0.3,14.9,Lower middle income
Ukraine,2008,67.7,9.46,456.4586664,48,57.6,0.4,14.9,Lower middle income
Ukraine,2007,67.5,8.86,46.19685449,1005,57.2,0.7,14.8,Lower middle income
Ukraine,2006,67.7,7.99,29.38172706,42724,56.8,0.8,14.7,Lower middle income
Ukraine,2005,67.0,7.31,217.4345257,2392,56.4,0.9,14.5,Lower middle income
Ukraine,2004,67.4,6.79,180.3537859,146,56.1,1.0,14.6,Lower middle income
Ukraine,2003,67.6,5.92,21.22386354,411,55.7,0.9,14.3,Lower middle income
Ukraine,2002,67.6,4.89,115.738974,7587,55.4,0.9,13.9,Lower middle income
Ukraine,2001,67.7,4.31,8.897421459,16970,55.1,0.8,13.2,Lower middle income
Ukraine,2000,67.5,4.49,7.883791474,817,54.8,0.7,13.3,Lower middle income
UnitedArabEmirates,2014,76.9,1.91,3862.68271,344,62.4,0.1,13.3,High income
UnitedArabEmirates,2013,76.7,1.82,377.2009132,0,6.5,0.1,13.3,High income
UnitedArabEmirates,2012,76.5,1.75,3663.764502,132,58.6,0.1,13.3,High income
UnitedArabEmirates,2011,76.3,1.73,387.774991,0,57.1,0.1,13.3,High income
UnitedArabEmirates,2010,76.2,1.69,308.0660742,87,55.8,0.1,13.3,High income
UnitedArabEmirates,2009,76.0,1.73,292.4022672,0,55.1,0.1,13.2,High income
UnitedArabEmirates,2008,75.8,1.86,4003.908598,55,54.8,0.1,13.1,High income
UnitedArabEmirates,2007,75.6,1.69,3759.457226,0,55.1,0.1,12.9,High income
UnitedArabEmirates,2006,75.4,1.74,3749.941617,0,55.8,0.1,12.8,High income
UnitedArabEmirates,2005,75.3,1.79,3427.320332,29,56.6,0.1,12.6,High income
UnitedArabEmirates,2004,75.1,1.77,2972.448675,22,57.0,0.1,12.4,High income
UnitedArabEmirates,2003,74.9,1.74,277.1818332,42,56.8,0.1,12.3,High income
UnitedArabEmirates,2002,74.7,1.72,2598.842827,53,56.0,0.1,12.1,High income
UnitedArabEmirates,2001,74.5,1.67,243.7539129,30,55.0,0.1,12.0,High income
UnitedArabEmirates,2000,74.2,1.64,262.9589578,69,54.1,0.1,11.8,High income
Uruguay,2014,76.8,6.03,463.6397821000001,0,63.4,0.1,15.5,High income
Uruguay,2013,76.8,5.82,482.80394450000006,0,62.9,0.1,15.5,High income
Uruguay,2012,76.5,5.77,339.71904930000005,0,62.3,0.1,15.5,High income
Uruguay,2011,77.0,5.97,417.9117441,0,61.8,0.1,15.5,High income
Uruguay,2010,76.3,6.21,2331.532804,0,61.2,0.1,15.6,High income
Uruguay,2009,76.6,6.67,1871.736563,0,6.7,0.1,15.5,High income
Uruguay,2008,76.4,6.76,24.73142261,0,6.1,0.1,15.7,High income
Uruguay,2007,75.4,6.67,14.47305874,0,59.5,0.1,15.3,High income
Uruguay,2006,76.2,6.58,1712.2255059999998,0,58.9,0.1,15.2,High income
Uruguay,2005,75.7,6.35,152.5448405,0,58.3,0.1,15.5,High income
Uruguay,2004,75.4,5.66,882.3563619999999,0,57.7,0.1,15.5,High income
Uruguay,2003,75.4,5.11,160.8400141,0,57.0,0.1,15.0,High income
Uruguay,2002,75.4,5.86,27.46880965,0,56.3,0.1,14.7,High income
Uruguay,2001,75.2,6.48,421.4804282,0,55.7,0.1,14.2,High income
Uruguay,2000,75.1,6.65,645.9583816,0,55.0,0.1,14.0,High income
Uzbekistan,2014,69.2,0.01,0.442802404,8,43.9,0.1,12.1,Lower middle income
Uzbekistan,2013,69.1,0.01,19.1624696,0,43.0,0.1,12.0,Lower middle income
Uzbekistan,2012,68.8,0.01,16.71406295,0,42.2,0.1,12.0,Lower middle income
Uzbekistan,2011,68.5,2.83,140.6905284,476,41.4,0.1,12.0,Lower middle income
Uzbekistan,2010,68.3,2.73,119.4571154,117,4.7,0.2,11.9,Lower middle income
Uzbekistan,2009,68.0,2.56,92.81479759,0,4.0,0.2,11.8,Lower middle income
Uzbekistan,2008,67.9,2.36,13.89021225,2,39.3,0.3,11.9,Lower middle income
Uzbekistan,2007,67.8,2.15,9.290983645,863,38.7,0.3,11.8,Lower middle income
Uzbekistan,2006,67.6,1.96,77.27092119,823,38.1,0.4,11.8,Lower middle income
Uzbekistan,2005,67.3,1.78,40.13342094,737,37.5,0.3,11.7,Lower middle income
Uzbekistan,2004,67.8,1.59,34.41887163,75,37.0,0.3,11.6,Lower middle income
Uzbekistan,2003,67.2,1.54,28.52135777,85,36.4,0.3,11.3,Lower middle income
Uzbekistan,2002,67.1,1.47,24.99438738,25,35.9,0.2,11.0,Lower middle income
Uzbekistan,2001,67.4,1.53,43.66385568,22,35.3,0.2,10.7,Lower middle income
Uzbekistan,2000,67.1,1.6,48.50941741,80,34.8,0.1,10.6,Lower middle income
Vanuatu,2014,71.7,0.01,564.8167043,10,52.5,0.1,10.8,Lower middle income
Vanuatu,2013,71.6,0.01,447.545645,0,51.7,0.1,10.8,Lower middle income
Vanuatu,2012,71.4,0.01,427.9885222,0,5.8,0.1,10.8,Lower middle income
Vanuatu,2011,71.2,0.85,457.9731742,0,49.9,0.1,10.8,Lower middle income
Vanuatu,2010,71.0,0.91,471.8626525,0,49.1,0.1,10.8,Lower middle income
Vanuatu,2009,78.0,0.83,361.0940984,0,48.2,0.1,10.7,Lower middle income
Vanuatu,2008,75.0,1.18,345.339056,0,47.4,0.1,10.7,Lower middle income
Vanuatu,2007,73.0,1.01,342.4908556000001,0,46.6,0.1,10.7,Lower middle income
Vanuatu,2006,71.0,1.0,43.19780767,0,45.7,0.1,10.6,Lower middle income
Vanuatu,2005,69.9,0.88,337.2942846,3,44.9,0.1,10.6,Lower middle income
Vanuatu,2004,69.6,0.85,334.1673373,0,44.1,0.1,10.7,Lower middle income
Vanuatu,2003,69.4,1.2,27.29839073,165,43.3,0.1,10.4,Lower middle income
Vanuatu,2002,69.3,1.24,171.1373611,101,42.6,0.1,10.2,Lower middle income
Vanuatu,2001,69.1,0.91,163.105292,7,41.9,0.1,10.1,Lower middle income
Vanuatu,2000,69.0,1.21,21.90075232,9,41.1,0.1,9.6,Lower middle income
Venezuela,2014,73.9,6.47,0.0,0,61.5,0.1,14.2,Upper middle income
Venezuela,2013,73.8,6.71,0.0,0,61.0,0.1,14.2,Upper middle income
Venezuela,2012,73.7,6.7,0.0,1,6.4,0.1,14.1,Upper middle income
Venezuela,2011,73.8,6.74,0.0,0,59.9,0.1,14.1,Upper middle income
Venezuela,2010,73.7,7.22,0.0,0,59.3,0.1,14.0,Upper middle income
Venezuela,2009,73.6,7.59,0.0,0,58.8,0.1,14.0,Upper middle income
Venezuela,2008,73.2,8.18,0.0,0,58.2,0.1,13.4,Upper middle income
Venezuela,2007,73.4,8.7,0.0,32,57.6,0.1,12.9,Upper middle income
Venezuela,2006,73.6,8.27,0.0,78,57.1,0.1,12.4,Upper middle income
Venezuela,2005,73.6,7.92,0.0,0,56.5,0.1,11.8,Upper middle income
Venezuela,2004,73.3,7.55,0.0,0,55.9,0.1,11.6,Upper middle income
Venezuela,2003,72.4,6.3,0.0,0,55.3,0.1,11.6,Upper middle income
Venezuela,2002,73.1,6.89,0.0,2392,54.7,0.1,11.0,Upper middle income
Venezuela,2001,72.5,8.05,0.0,115,54.1,0.1,10.4,Upper middle income
Venezuela,2000,72.5,8.01,0.0,22,53.4,0.1,10.6,Upper middle income
Vietnam,2014,75.9,4.09,0.0,15033,16.7,0.1,12.5,Lower middle income
Vietnam,2013,75.7,4.0,0.0,1123,16.0,0.1,12.3,Lower middle income
Vietnam,2012,75.6,4.12,0.0,578,15.3,0.1,12.2,Lower middle income
Vietnam,2011,75.4,3.94,0.0,750,14.7,0.1,12.0,Lower middle income
Vietnam,2010,75.2,3.93,0.0,2809,14.0,0.1,11.9,Lower middle income
Vietnam,2009,75.0,3.86,0.0,6582,13.4,0.1,11.7,Lower middle income
Vietnam,2008,74.9,3.58,0.0,352,12.9,0.2,11.6,Lower middle income
Vietnam,2007,74.7,3.01,0.0,17,12.3,0.2,11.4,Lower middle income
Vietnam,2006,74.6,2.56,0.0,1978,11.8,0.2,11.3,Lower middle income
Vietnam,2005,74.4,2.7,0.0,410,11.3,0.2,11.1,Lower middle income
Vietnam,2004,74.2,2.86,0.0,217,1.9,0.2,11.0,Lower middle income
Vietnam,2003,74.0,2.19,0.0,2297,1.4,0.2,10.9,Lower middle income
Vietnam,2002,73.8,2.03,0.0,6755,1.0,0.2,10.7,Lower middle income
Vietnam,2001,73.6,1.84,0.0,12058,9.6,0.1,10.6,Lower middle income
Vietnam,2000,73.4,1.6,0.0,16512,9.2,0.1,10.4,Lower middle income
Yemen,2014,65.4,0.01,0.0,815,4.4,0.1,9.0,Low income
Yemen,2013,65.4,0.04,0.0,400,39.6,0.1,9.0,Low income
Yemen,2012,64.7,0.04,0.0,2177,38.7,0.1,9.0,Low income
Yemen,2011,64.6,0.04,0.0,2676,37.9,0.1,8.6,Low income
Yemen,2010,64.4,0.06,0.0,510,37.2,0.1,8.5,Low income
Yemen,2009,64.1,0.03,0.0,130,36.4,0.1,8.4,Low income
Yemen,2008,63.8,0.04,0.0,7,35.7,0.1,8.5,Low income
Yemen,2007,63.4,0.05,0.0,13,35.1,0.1,8.6,Low income
Yemen,2006,63.0,0.04,0.0,8079,34.5,0.1,8.7,Low income
Yemen,2005,62.6,0.04,0.0,6285,33.9,0.1,8.6,Low income
Yemen,2004,62.2,0.06,0.0,12708,33.3,0.1,8.4,Low income
Yemen,2003,61.9,0.04,0.0,8536,32.7,0.1,8.2,Low income
Yemen,2002,61.5,0.07,0.0,890,32.2,0.1,8.0,Low income
Yemen,2001,61.1,0.08,0.0,485,31.7,0.1,7.9,Low income
Yemen,2000,68.0,0.07,0.0,0,31.2,0.1,7.7,Low income
Zambia,2014,61.1,0.01,196.6675768,9,22.8,4.3,12.5,Lower middle income
Zambia,2013,63.0,2.41,20.62306285,35,22.3,4.8,12.5,Lower middle income
Zambia,2012,59.2,2.59,196.9152496,896,21.7,5.6,12.3,Lower middle income
Zambia,2011,58.2,2.57,183.0461695,13234,21.2,6.3,12.0,Lower middle income
Zambia,2010,58.0,2.47,184.3649102,15754,2.7,6.8,11.8,Lower middle income
Zambia,2009,57.4,2.3,143.86988730000004,26,2.2,9.1,11.6,Lower middle income
Zambia,2008,55.7,2.12,153.6783754,140,19.7,11.9,11.4,Lower middle income
Zambia,2007,52.6,2.08,10.85148218,535,19.2,13.6,11.1,Lower middle income
Zambia,2006,58.0,2.25,1.860003739,459,18.8,15.9,10.9,Lower middle income
Zambia,2005,49.3,2.33,121.879331,45,18.4,17.0,10.7,Lower middle income
Zambia,2004,47.9,2.46,8.369851529,35,18.0,17.6,10.5,Lower middle income
Zambia,2003,46.4,2.33,65.78997404,881,17.6,18.2,10.2,Lower middle income
Zambia,2002,45.5,2.44,54.04348047,25036,17.3,18.4,10.0,Lower middle income
Zambia,2001,44.6,2.61,46.83027463,16997,17.1,18.6,9.8,Lower middle income
Zambia,2000,43.8,2.62,45.61688038,30930,16.8,18.7,9.6,Lower middle income
Zimbabwe,2014,59.2,6.5,10.82259524,0,31.3,6.3,10.3,Lower middle income
Zimbabwe,2013,58.0,6.39,10.66670728,0,3.8,6.8,10.4,Lower middle income
Zimbabwe,2012,56.6,6.09,92.60233636,0,3.3,8.8,9.8,Lower middle income
Zimbabwe,2011,54.9,6.0,63.75053034,0,29.9,13.3,10.1,Lower middle income
Zimbabwe,2010,52.4,5.21,53.30858081,9696,29.4,15.7,10.0,Lower middle income
Zimbabwe,2009,50.0,4.64,1.040021112,853,29.0,18.1,9.9,Lower middle income
Zimbabwe,2008,48.2,3.56,20.84342867,0,28.6,20.5,9.7,Lower middle income
Zimbabwe,2007,46.6,3.88,29.81456607,242,28.2,23.7,9.6,Lower middle income
Zimbabwe,2006,45.4,4.57,34.26216876,212,27.9,26.8,9.5,Lower middle income
Zimbabwe,2005,44.6,4.14,8.7174087,420,27.5,30.3,9.3,Lower middle income
Zimbabwe,2004,44.3,4.36,0.0,31,27.1,33.6,9.2,Lower middle income
Zimbabwe,2003,44.5,4.06,0.0,998,26.7,36.7,9.5,Lower middle income
Zimbabwe,2002,44.8,4.43,0.0,304,26.3,39.8,10.0,Lower middle income
Zimbabwe,2001,45.3,1.72,0.0,529,25.9,42.1,9.8,Lower middle income
Zimbabwe,2000,46.0,1.68,0.0,1483,25.5,43.5,9.8,Lower middle income
